Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"MASSACHUSETTS ST","State Tax-Backed","Fixed Income","63,017.72","0.02","63,017.72","55,000.00","57582RLN4","US57582RLN43","-","113.79","United States","-","USD","2.68","0.14","1.00","Dec 01, 2023","5.00","2.68","-","0.14","2.68","0.14","USD","Dec 08, 2016","Dec 08, 2016"
"WEST VIRGINIA ST","State Tax-Backed","Fixed Income","62,913.58","0.02","62,913.58","55,000.00","956553WM9","US956553WM93","-","113.18","United States","-","USD","2.59","0.21","1.00","Nov 01, 2023","5.00","2.59","-","0.21","2.59","0.21","USD","Jan 29, 2015","Jan 29, 2015"
"EUGENE ORE ELEC UTIL REV","Utility","Fixed Income","62,893.78","0.02","62,893.78","55,000.00","298191L47","US298191L473","-","111.89","United States","-","USD","2.34","0.24","1.00","Aug 01, 2023","5.00","2.34","-","0.24","2.34","0.24","USD","Sep 07, 2016","Sep 07, 2016"
"ARIZONA BRD REGENTS UNIV ARIZ","Education","Fixed Income","62,659.48","0.02","62,659.48","55,000.00","040484LM7","US040484LM77","-","111.47","United States","-","USD","2.34","0.40","1.00","Aug 01, 2023","5.00","2.34","-","0.40","2.34","0.40","USD","Dec 17, 2014","Dec 17, 2014"
"INDIANA ST FIN AUTH REV","Utility","Fixed Income","61,700.28","0.02","61,700.28","55,000.00","45506DPT6","US45506DPT62","-","109.72","United States","-","USD","1.90","0.15","1.00","Feb 01, 2023","5.00","1.90","-","0.15","1.90","0.15","USD","Mar 19, 2015","Mar 19, 2015"
"FLORIDA ST BRD ED PUB ED FOR I","State Tax-Backed","Fixed Income","61,712.02","0.02","61,712.02","55,000.00","34153QCF1","US34153QCF19","-","111.41","United States","-","USD","2.23","0.12","1.00","Jun 01, 2023","5.00","2.23","-","0.12","2.23","0.12","USD","Mar 08, 2016","Mar 08, 2016"
"FLORIDA ST BRD ED PUB ED","State Tax-Backed","Fixed Income","61,712.02","0.02","61,712.02","55,000.00","34153QMC7","US34153QMC77","-","111.41","United States","-","USD","2.23","0.12","1.00","Jun 01, 2023","5.00","2.23","-","0.12","2.23","0.12","USD","May 10, 2018","May 10, 2018"
"IOWA CITY IOWA CMNTY SCH DIST","School Districts","Fixed Income","61,465.62","0.02","61,465.62","55,000.00","462328AH8","US462328AH81","-","110.96","United States","-","USD","2.23","0.30","1.00","Jun 01, 2023","5.00","2.23","-","0.30","2.23","0.30","USD","Sep 22, 2015","Sep 22, 2015"
"METROPOLITAN TRANSN AUTH N Y R","Transportation","Fixed Income","61,176.44","0.02","61,176.44","55,000.00","59259YN96","US59259YN963","-","110.22","United States","-","USD","2.63","1.27","1.00","Nov 15, 2023","5.00","2.61","-","1.27","2.61","1.27","USD","Nov 15, 2013","Nov 15, 2013"
"WISCONSIN ST FOR ISSUES DTD PR","State Tax-Backed","Fixed Income","60,311.72","0.02","60,311.72","55,000.00","97705MDP7","US97705MDP77","-","108.69","United States","-","USD","2.16","0.14","1.00","May 01, 2023","4.00","2.17","-","0.14","2.17","0.14","USD","Jul 28, 2016","Jul 28, 2016"
"PORT SEATTLE WASH","Local Tax-Backed","Fixed Income","60,320.70","0.02","60,320.70","55,000.00","735371PM2","US735371PM25","-","109.30","United States","-","USD","1.86","0.16","1.00","Jan 01, 2023","5.00","1.86","-","0.16","1.86","0.16","USD","Mar 07, 2017","Mar 07, 2017"
"LEANDER TEX INDPT SCH DIST","School Districts","Fixed Income","59,610.00","0.02","59,610.00","60,000.00","521841FE1","US521841FE15","-","99.35","United States","-","USD","2.54","0.26","1.00","Aug 15, 2023","0.00","2.54","-","0.26","2.54","0.26","USD","Aug 01, 2014","Aug 28, 2014"
"TRINITY RIVER AUTH TEX REGL WA","Utility","Fixed Income","57,283.17","0.02","57,283.17","50,000.00","89658HTP5","US89658HTP54","-","112.11","United States","-","USD","2.34","0.16","1.00","Aug 01, 2023","5.00","2.34","-","0.16","2.34","0.16","USD","Nov 01, 2014","Nov 13, 2014"
"OREGON ST FOR ISSUES DTD PRIOR","State Tax-Backed","Fixed Income","57,283.17","0.02","57,283.17","50,000.00","68608U2L9","US68608U2L92","-","112.11","United States","-","USD","2.34","0.16","1.00","Aug 01, 2023","5.00","2.34","-","0.16","2.34","0.16","USD","Feb 26, 2015","Feb 26, 2015"
"AUSTIN TEX INDPT SCH DIST","School Districts","Fixed Income","57,283.17","0.02","57,283.17","50,000.00","052430MG7","US052430MG74","-","112.11","United States","-","USD","2.34","0.16","1.00","Aug 01, 2023","5.00","2.34","-","0.16","2.34","0.16","USD","Aug 31, 2016","Aug 31, 2016"
"RHODE ISLAND ST & PROVIDENCE P","State Tax-Backed","Fixed Income","57,269.67","0.02","57,269.67","50,000.00","76222RSU7","US76222RSU76","-","112.08","United States","-","USD","2.34","0.17","1.00","Aug 01, 2023","5.00","2.34","-","0.17","2.34","0.17","USD","Jul 29, 2015","Jul 29, 2015"
"HAWAII ST","State Tax-Backed","Fixed Income","57,220.50","0.02","57,220.50","50,000.00","419792CL8","US419792CL80","-","112.82","United States","-","USD","2.51","0.19","1.00","Oct 01, 2023","5.00","2.51","-","0.19","2.51","0.19","USD","Oct 29, 2015","Oct 29, 2015"
"HAWAII ST","State Tax-Backed","Fixed Income","57,220.50","0.02","57,220.50","50,000.00","419792ME3","US419792ME38","-","112.82","United States","-","USD","2.51","0.19","1.00","Oct 01, 2023","5.00","2.51","-","0.19","2.51","0.19","USD","Oct 13, 2016","Oct 13, 2016"
"ATLANTA GA WTR & WASTE WTR REV","Utility","Fixed Income","57,238.67","0.02","57,238.67","50,000.00","047870NN6","US047870NN63","-","113.27","United States","-","USD","2.59","0.18","1.00","Nov 01, 2023","5.00","2.59","-","0.18","2.59","0.18","USD","May 04, 2017","May 04, 2017"
"HAWAII ST","Prerefund/Escrow","Fixed Income","57,211.17","0.02","57,211.17","50,000.00","419792VR4","US419792VR40","-","111.96","United States","-","USD","2.34","0.21","1.00","Aug 01, 2023","5.00","2.34","-","0.21","2.34","0.21","USD","Nov 25, 2014","Nov 25, 2014"
"AUSTIN TEX CMNTY COLLEGE DIST","Local Tax-Backed","Fixed Income","57,176.17","0.02","57,176.17","50,000.00","052403FJ6","US052403FJ65","-","111.89","United States","-","USD","2.34","0.24","1.00","Aug 01, 2023","5.00","2.34","-","0.24","2.34","0.24","USD","Aug 01, 2016","Aug 17, 2016"
"NEW YORK N Y","Local Tax-Backed","Fixed Income","57,122.67","0.02","57,122.67","50,000.00","64966K3W1","US64966K3W12","-","111.79","United States","-","USD","2.34","0.28","1.00","Aug 01, 2023","5.00","2.34","-","0.28","2.34","0.28","USD","Oct 16, 2013","Oct 16, 2013"
"KING CNTY WASH SCH DIST NO 216","School Districts","Fixed Income","57,090.33","0.02","57,090.33","50,000.00","495008RD8","US495008RD83","-","113.39","United States","-","USD","2.68","0.27","1.00","Dec 01, 2023","5.00","2.67","-","0.27","2.67","0.27","USD","Jul 22, 2015","Jul 22, 2015"
"ORANGE CNTY FLA SCH BRD CTFS P","School Districts","Fixed Income","57,043.17","0.02","57,043.17","50,000.00","684517QM0","US684517QM03","-","111.63","United States","-","USD","2.34","0.34","1.00","Aug 01, 2023","5.00","2.34","-","0.34","2.34","0.34","USD","Feb 25, 2015","Feb 25, 2015"
"PALM BEACH CNTY FLA SCH BRD CT","School Districts","Fixed Income","57,016.17","0.02","57,016.17","50,000.00","696550B68","US696550B685","-","111.57","United States","-","USD","2.34","0.36","1.00","Aug 01, 2023","5.00","2.34","-","0.36","2.34","0.36","USD","Oct 11, 2017","Oct 11, 2017"
"MICHIGAN FIN AUTH REV","Health","Fixed Income","56,740.44","0.02","56,740.44","50,000.00","59447TCC5","US59447TCC53","-","112.47","United States","-","USD","2.63","0.51","1.00","Nov 15, 2023","5.00","2.63","-","0.51","2.63","0.51","USD","Apr 23, 2015","Apr 23, 2015"
"NEW YORK ST DORM AUTH REVS NON","School Districts","Fixed Income","56,510.00","0.02","56,510.00","50,000.00","64990BV42","US64990BV421","-","111.40","United States","-","USD","2.51","0.69","1.00","Oct 01, 2023","5.00","2.50","-","0.69","2.50","0.69","USD","Jun 15, 2016","Jun 15, 2016"
"SAN DIEGO CALIF PUB FACS FING","Local Tax-Backed","Fixed Income","56,493.78","0.02","56,493.78","50,000.00","797299LF9","US797299LF92","-","111.56","United States","-","USD","2.55","0.69","1.00","Oct 15, 2023","5.00","2.54","-","0.69","2.54","0.69","USD","May 19, 2016","May 19, 2016"
"HOWARD CNTY MD","Local Tax-Backed","Fixed Income","56,099.44","0.02","56,099.44","50,000.00","44256PGV9","US44256PGV94","-","109.94","United States","-","USD","1.94","0.14","1.00","Feb 15, 2023","5.00","1.93","-","0.14","1.93","0.14","USD","Apr 25, 2017","Apr 25, 2017"
"UNIVERSITY TEX PERM UNIV FD","Education","Fixed Income","56,055.50","0.02","56,055.50","50,000.00","9151154S5","US9151154S51","-","111.74","United States","-","USD","2.31","0.15","1.00","Jul 01, 2023","5.00","2.31","-","0.15","2.31","0.15","USD","Apr 01, 2015","Apr 02, 2015"
"KELLER TEX INDPT SCH DIST","School Districts","Fixed Income","56,055.94","0.02","56,055.94","50,000.00","487694NX5","US487694NX55","-","109.85","United States","-","USD","1.94","0.18","1.00","Feb 15, 2023","5.00","1.93","-","0.18","1.93","0.18","USD","Apr 15, 2015","May 21, 2015"
"WASHINGTON ST","State Tax-Backed","Fixed Income","56,070.17","0.02","56,070.17","50,000.00","93974D3B2","US93974D3B29","-","109.68","United States","-","USD","1.90","0.17","1.00","Feb 01, 2023","5.00","1.90","-","0.17","1.90","0.17","USD","Mar 21, 2018","Mar 21, 2018"
"SEATTLE WASH DRAIN & WASTEWATE","Utility","Fixed Income","56,029.50","0.02","56,029.50","50,000.00","812631NK1","US812631NK14","-","111.68","United States","-","USD","2.31","0.17","1.00","Jul 01, 2023","5.00","2.31","-","0.17","2.31","0.17","USD","Jun 28, 2017","Jun 28, 2017"
"MARICOPA CNTY ARIZ UNI SCH DIS","School Districts","Fixed Income","56,004.00","0.02","56,004.00","50,000.00","567288QQ1","US567288QQ11","-","111.63","United States","-","USD","2.31","0.19","1.00","Jul 01, 2023","5.00","2.31","-","0.19","2.31","0.19","USD","Apr 10, 2007","Apr 10, 2007"
"SAN ANTONIO TEX WTR REV","Utility","Fixed Income","56,019.94","0.02","56,019.94","50,000.00","79642BU50","US79642BU506","-","111.03","United States","-","USD","2.18","0.19","1.00","May 15, 2023","5.00","2.18","-","0.19","2.18","0.19","USD","Feb 01, 2015","Feb 18, 2015"
"PHOENIX ARIZ CIVIC IMPT CORP W","Utility","Fixed Income","56,016.50","0.02","56,016.50","50,000.00","71883RNX7","US71883RNX79","-","111.66","United States","-","USD","2.31","0.18","1.00","Jul 01, 2023","5.00","2.31","-","0.18","2.31","0.18","USD","Jan 10, 2017","Jan 10, 2017"
"PHOENIX ARIZ CIVIC IMPT CORP E","Local Tax-Backed","Fixed Income","56,016.50","0.02","56,016.50","50,000.00","71884AZP7","US71884AZP73","-","111.66","United States","-","USD","2.31","0.18","1.00","Jul 01, 2023","5.00","2.31","-","0.18","2.31","0.18","USD","Jun 01, 2017","Jun 01, 2017"
"ILLINOIS ST","State Tax-Backed","Fixed Income","56,016.33","0.02","56,016.33","50,000.00","452152V32","US452152V328","-","111.24","United States","-","USD","2.67","0.98","1.00","Dec 01, 2023","5.00","2.66","-","0.98","2.66","0.98","USD","Dec 13, 2017","Dec 13, 2017"
"KANSAS CITY MO","Local Tax-Backed","Fixed Income","55,996.17","0.02","55,996.17","50,000.00","484873MV3","US484873MV33","-","109.53","United States","-","USD","1.90","0.24","1.00","Feb 01, 2023","5.00","1.89","-","0.24","1.89","0.24","USD","Mar 14, 2018","Mar 14, 2018"
"CAPE FEAR PUB UTIL AUTH N C WT","Utility","Fixed Income","55,989.33","0.02","55,989.33","50,000.00","139391CM6","US139391CM62","-","111.19","United States","-","USD","2.23","0.21","1.00","Jun 01, 2023","5.00","2.23","-","0.21","2.23","0.21","USD","Dec 03, 2014","Dec 03, 2014"
"HUMBLE TEX INDPT SCH DIST","School Districts","Fixed Income","55,947.94","0.02","55,947.94","50,000.00","445047EN9","US445047EN92","-","109.63","United States","-","USD","1.94","0.28","1.00","Feb 15, 2023","5.00","1.93","-","0.28","1.93","0.28","USD","Aug 15, 2016","Aug 15, 2016"
"BROWARD CNTY FL SCH BRD COPS","School Districts","Fixed Income","55,823.50","0.02","55,823.50","50,000.00","115065YT5","US115065YT56","-","111.27","United States","-","USD","2.31","0.33","1.00","Jul 01, 2023","5.00","2.31","-","0.33","2.31","0.33","USD","Apr 27, 2016","Apr 27, 2016"
"NEW JERSEY ECONOMIC DEV AUTH R","State Tax-Backed","Fixed Income","55,652.11","0.02","55,652.11","50,000.00","64577BCE2","US64577BCE20","-","110.71","United States","-","USD","2.26","0.47","1.00","Jun 15, 2023","5.00","2.26","-","0.47","2.26","0.47","USD","Oct 17, 2014","Oct 17, 2014"
"NEW JERSEY ST TRANSN TR FD AUT","State Tax-Backed","Fixed Income","55,652.11","0.02","55,652.11","50,000.00","646136U25","US646136U254","-","110.71","United States","-","USD","2.26","0.47","1.00","Jun 15, 2023","5.00","2.26","-","0.47","2.26","0.47","USD","Nov 25, 2014","Nov 25, 2014"
"NEW YORK ST DORM AUTH ST PERS","State Tax-Backed","Fixed Income","54,820.39","0.02","54,820.39","50,000.00","64990EYU5","US64990EYU53","-","108.16","United States","-","USD","2.03","0.16","1.00","Mar 15, 2023","4.00","2.04","-","0.16","2.04","0.16","USD","Jan 14, 2015","Jan 14, 2015"
"UNIVERSITY HOUSTON TEX UNIV RE","Education","Fixed Income","54,769.56","0.02","54,769.56","50,000.00","9143015H5","US9143015H50","-","107.73","United States","-","USD","1.96","0.21","1.00","Feb 15, 2023","4.00","1.95","-","0.21","1.95","0.21","USD","Nov 01, 2014","Nov 18, 2014"
"MADISON WIS WTR UTIL REV","Utility","Fixed Income","54,776.50","0.02","54,776.50","50,000.00","558614GG2","US558614GG27","-","109.18","United States","-","USD","1.86","0.22","1.00","Jan 01, 2023","5.00","1.85","-","0.22","1.85","0.22","USD","Dec 28, 2016","Dec 28, 2016"
"UNIVERSITY CONN","State Tax-Backed","Fixed Income","54,631.06","0.02","54,631.06","50,000.00","914233YT2","US914233YT26","-","107.45","United States","-","USD","1.96","0.34","1.00","Feb 15, 2023","4.00","1.95","-","0.34","1.95","0.34","USD","Apr 22, 2014","Apr 22, 2014"
"CHICAGO ILL O HARE INTL ARPT R","Transportation","Fixed Income","52,411.69","0.02","52,411.69","50,000.00","167593LE0","US167593LE01","-","104.51","United States","-","USD","1.87","1.73","1.00","Jan 01, 2023","4.13","1.85","-","1.73","1.85","1.73","USD","Aug 22, 2013","Aug 22, 2013"
"TEXAS ST","State Tax-Backed","Fixed Income","51,603.00","0.02","51,603.00","45,000.00","882723Y86","US882723Y866","-","112.22","United States","-","USD","2.34","0.12","1.00","Aug 01, 2023","5.00","2.34","-","0.12","2.34","0.12","USD","Jul 14, 2016","Jul 14, 2016"
"MASSACHUSETTS ST SCH BLDG AUTH","Prerefund/Escrow","Fixed Income","51,528.10","0.02","51,528.10","45,000.00","576000TF0","US576000TF01","-","113.49","United States","-","USD","2.63","0.16","1.00","Nov 15, 2023","5.00","2.63","-","0.16","2.63","0.16","USD","Jan 20, 2016","Jan 20, 2016"
"OREGON ST FOR PREVIOUS ISSUES","State Tax-Backed","Fixed Income","51,527.85","0.02","51,527.85","45,000.00","68609BTB3","US68609BTB35","-","113.30","United States","-","USD","2.59","0.17","1.00","Nov 01, 2023","5.00","2.59","-","0.17","2.59","0.17","USD","May 25, 2016","May 25, 2016"
"KANSAS ST DEPT TRANSN HWY REV","State Tax-Backed","Fixed Income","51,483.90","0.02","51,483.90","45,000.00","485424RA5","US485424RA59","-","112.37","United States","-","USD","2.43","0.21","1.00","Sep 01, 2023","5.00","2.43","-","0.21","2.43","0.21","USD","Oct 10, 2017","Oct 10, 2017"
"SUMNER CNTY TENN","Local Tax-Backed","Fixed Income","51,505.05","0.02","51,505.05","45,000.00","866407M22","US866407M226","-","113.66","United States","-","USD","2.68","0.18","1.00","Dec 01, 2023","5.00","2.68","-","0.18","2.68","0.18","USD","Jan 31, 2019","Jan 31, 2019"
"BIRDVILLE TEX INDPT SCH DIST","School Districts","Fixed Income","50,450.35","0.02","50,450.35","45,000.00","090874LX4","US090874LX44","-","109.85","United States","-","USD","1.94","0.18","1.00","Feb 15, 2023","5.00","1.93","-","0.18","1.93","0.18","USD","Aug 01, 2016","Sep 22, 2016"
"NEW YORK ST DORM AUTH ST PERS","State Tax-Backed","Fixed Income","50,431.00","0.02","50,431.00","45,000.00","64990EKE6","US64990EKE67","-","109.81","United States","-","USD","1.94","0.20","1.00","Feb 15, 2023","5.00","1.93","-","0.20","1.93","0.20","USD","Jul 25, 2013","Jul 25, 2013"
"ILLINOIS ST SALES TAX REV","State Tax-Backed","Fixed Income","50,318.40","0.02","50,318.40","45,000.00","452226P80","US452226P801","-","111.10","United States","-","USD","2.24","1.25","1.00","Jun 15, 2023","6.00","2.23","-","1.25","2.23","1.25","USD","Apr 23, 2002","Apr 23, 2002"
"RANCHO SANTIAGO CALIF CMNTY CO","School Districts","Fixed Income","50,251.65","0.02","50,251.65","45,000.00","752147GZ5","US752147GZ52","-","110.04","United States","-","USD","2.46","0.12","1.00","Sep 01, 2023","4.00","2.46","-","0.12","2.46","0.12","USD","Jan 31, 2013","Jan 31, 2013"
"NEW JERSEY ST TRANSN TR FD AUT","Transportation","Fixed Income","49,775.50","0.02","49,775.50","45,000.00","6461363C3","US6461363C37","-","110.02","United States","-","USD","2.26","0.75","1.00","Jun 15, 2023","5.00","2.26","-","0.75","2.26","0.75","USD","Jul 25, 2018","Jul 25, 2018"
"NEWPORT-MESA CALIF UNI SCH DIS","School Districts","Fixed Income","49,693.50","0.02","49,693.50","50,000.00","652113UG4","US652113UG42","-","99.39","United States","-","USD","2.51","0.25","1.00","Aug 01, 2023","0.00","2.50","-","0.25","2.50","0.25","USD","Jan 04, 2007","Jan 04, 2007"
"LEANDER TEX INDPT SCH DIST","School Districts","Fixed Income","49,675.00","0.02","49,675.00","50,000.00","521841BH8","US521841BH81","-","99.35","United States","-","USD","2.54","0.26","1.00","Aug 15, 2023","0.00","2.54","-","0.26","2.54","0.26","USD","Aug 15, 2013","Oct 15, 2013"
"ALAMEDA CALIF UNI SCH DIST ALA","School Districts","Fixed Income","49,520.00","0.02","49,520.00","50,000.00","010824GS3","US010824GS39","-","99.04","United States","-","USD","2.51","0.38","1.00","Aug 01, 2023","0.00","2.50","-","0.38","2.50","0.38","USD","Oct 27, 2004","Oct 27, 2004"
"LAS VIRGENES CALIF UNI SCH DIS","School Districts","Fixed Income","49,423.50","0.02","49,423.50","50,000.00","518021RA0","US518021RA05","-","98.85","United States","-","USD","2.76","0.42","1.00","Nov 01, 2023","0.00","2.75","-","0.42","2.75","0.42","USD","Mar 21, 2001","Mar 21, 2001"
"MASSACHUSETTS ST","State Tax-Backed","Fixed Income","49,362.30","0.02","49,362.30","45,000.00","57582RRT5","US57582RRT58","-","109.32","United States","-","USD","1.86","0.15","1.00","Jan 01, 2023","5.00","1.86","-","0.15","1.86","0.15","USD","Jan 17, 2018","Jan 17, 2018"
"OKLAHOMA ST CAPITOL IMPT AUTH","State Tax-Backed","Fixed Income","49,253.40","0.02","49,253.40","45,000.00","679088BT0","US679088BT02","-","109.08","United States","-","USD","1.86","0.27","1.00","Jan 01, 2023","5.00","1.85","-","0.27","1.85","0.27","USD","Feb 01, 2015","Feb 01, 2015"
"OHIO STATE","State Tax-Backed","Fixed Income","45,848.89","0.02","45,848.89","40,000.00","677521SC1","US677521SC19","-","112.78","United States","-","USD","2.46","0.13","1.00","Sep 15, 2023","5.00","2.47","-","0.13","2.47","0.13","USD","Jan 24, 2012","Jan 24, 2012"
"VIRGINIA COLLEGE BLDG AUTH VA","State Tax-Backed","Fixed Income","45,851.87","0.02","45,851.87","40,000.00","92778WES1","US92778WES17","-","112.59","United States","-","USD","2.43","0.13","1.00","Sep 01, 2023","5.00","2.43","-","0.13","2.43","0.13","USD","Dec 05, 2017","Dec 05, 2017"
"ORLANDO FLA UTILS COMMN UTIL S","Utility","Fixed Income","45,810.80","0.02","45,810.80","40,000.00","686507FZ2","US686507FZ24","-","112.90","United States","-","USD","2.51","0.16","1.00","Oct 01, 2023","5.00","2.51","-","0.16","2.51","0.16","USD","Jan 09, 2013","Jan 09, 2013"
"TENNESSEE ST SCH BD AUTH","Education","Fixed Income","45,802.53","0.02","45,802.53","40,000.00","880558FP1","US880558FP15","-","113.30","United States","-","USD","2.59","0.17","1.00","Nov 01, 2023","5.00","2.59","-","0.17","2.59","0.17","USD","Aug 27, 2014","Aug 27, 2014"
"CINCINNATI OHIO WTR SYS REV","Utility","Fixed Income","45,806.67","0.02","45,806.67","40,000.00","172311KZ4","US172311KZ40","-","113.72","United States","-","USD","2.68","0.16","1.00","Dec 01, 2023","5.00","2.68","-","0.16","2.68","0.16","USD","Aug 12, 2015","Aug 12, 2015"
"CHARLOTTE N C CTFS PARTN","Local Tax-Backed","Fixed Income","45,757.87","0.02","45,757.87","40,000.00","161037Q58","US161037Q588","-","113.60","United States","-","USD","2.68","0.20","1.00","Dec 01, 2023","5.00","2.68","-","0.20","2.68","0.20","USD","Jun 25, 2015","Jun 25, 2015"
